Emotion,Text
joy,i feel it captures the peaceful serenity which is so relaxing and inviting hetah hian pines lake-ah hian
sadness,chu chuan a tichhe bik lo tih ka hria
sadness,chuta tang chuan pressure nuam lo tak i hre thei
sadness,"new jersey atanga lo kal ka ni a, he in tur hmasa ber hi post prom party-ah ka in a, chuvang chuan a remchan dan angin ka lame niin ka hria"
sadness,hrehawmna leh lungngaihna leh mahni chauhna tuar leh mom hian a natna avanga a tuar tih hriat chu eng ang nge a nih tih ka hria
fear,i can t get past is that feeling when a friend walks out of your life and you re unsure why chu feeling chu hlut loh leh pawimawh tawk lo tihna a ni
anger,i feel leh im irritated a ni
joy,"tun hnaiah in lama ka hun hman danah hian productive takin ka inhria a, ka nun a tlangpuiin ka hlim a, ka fate leh ka pasal nen pawh ka hlim hle bawk"
joy,content hlu tak tak siam chhuah leh engaging post ziah ka tum hian im drowning ang maiin ka inhria fo thin
anger,"i swamp uncaring unfeeling fucked up apathetic humanbeings who wont pull their heads out of their ass long enough to an hawi let a, min en a, ka hmu che tih an sawi"
joy,i pollution pangpar dew moisturizing gel cream nalh tak luxurious leh vunah duhthusam angin a lang
sadness,khawvel mi ka nih avangin thil man to tak dil hi ka sual tih ka hriat avangin i blush
fear,"i know in advance then i am fine with it mahse ruahmanna ka siam a, an inthlak emaw, an tlu emaw a nih chuan ka tawp dan tur ka hre lo va, ka rilru a buai em em a, ka thinrim hle bawk"
joy,i feel deer supporting mice parade ah beiseina rel bookmark permalink
joy,i wasnt feeling when i got on board mahse a nuam lo tak zet
joy,i feel like a very useful engine mother thomas en tawhte chuan in hrethiam ang
fear,i hlauthawng tan ta
sadness,i was on to stop labor chuan ka rilru a ti na hle
sadness,"i am having really badly spasms diarrhea thlen lovin engmah ka ha thei lo emaw, hmui tlemte aia tam ei emaw pawh ka hrehawm hle"
joy,i am torn about the situation because it happens a lot mahse min support tawh a tunah chuan ka support leh tur niin ka hria
sadness,"i hlim em em a, heng thla hnih kalta chhung khan thil tam tak min pek avangin lawmthu ka sawi lo tih ka pawm a, ka mamawh belh zel ka ring"
sadness,ka tlangval hlui chu a duhzawng a hmuh avangin ka lawm hle nachungin a inngaizawng tih ka hriat khan
fear,i grounded zawkin ka hlau lo zawkin ka hria
sadness,"in chhunga sum leh pai lama tanpui theih ka duh tak zet a, i cant lai hian chutiang chuan hmantlak loh zawkin min ti thin"
joy,im feeling a fing hle mai
anger,im feeling so pissed off tunah chuan
fear,ill admit to feeling a little paranoid and wondering midang engzat nge min defriended tih ka ngaihtuah
joy,i dont forget it i embrace it i khawngaih lo i chhuang hle
sadness,"i feel so helpless and only hope that engtin emaw tak chuan an damdawi dose an dawng a, chu chuan heng hun harsa tak karah hian an paih chhuak thei dawn a ni"
sadness,i hauled it i feel dumb i got my lock and key i paid a man his fee now i wait and see frank black amp the catholics devils workshop released simultaneously with black letter days i a tir chuan hei hi a pahnih aiin a tha zawk niin ka hria
anger,i selfish ang maiin ka hria
joy,"im feeling very optimistic about it and ka inhmu a, ride ka duh zual sauh sauh bawk"
joy,google ah hna ka hmu thei ang tih ka ring tlat
fear,thil mak tak tak angin a hmun atanga chhuak lo angin a lang lo se ka duh khawp mai
sadness,"sikul ka kal a, hrehawm takin ka kal a mahse eng emaw chhan vanga nuihzatthlak ka tawp hi thil mak tak a ni"
fear,"ka hna emaw, ka lab-a ka co worker tharte nen hian impression tha lo tak siam ka duh lo, a chhan chu ka insecure em em a, agitated reng reng bawk"
fear,i can t stop thinking about it i feel paranoid like they re judging me i know they re probably now mahse chutiang chuan ka hre mai mai
sadness,i beidawng thuk hle
anger,ka hun hlu tak chu lady pakhat nena inbiaknaah min khawhraltu tlangval nia sawi chu ka thinrim hle
joy,i feel like it is almost vital that i href http quilting chungchanga chhanna tam zawk i hmuh loh chuan
anger,"thinrim loh ka duh a, a chhan chu chutianga inhriat theihna tur dikna ka nei lo"
fear,ka nghing deuh nain ka hria
fear,"keimah leh ka chhungte tana tha zawk duhthlanna siamin ka rilru a buai zawk a, midang zawng zawng tihlim tur pawh ka buai lo zawk tih ka hria"
joy,i rilru a hahdam zawk ang
joy,he nunah hian malsawmna ka dawng lutuk tih ka hria
joy,im looking through pictures leh ka thisena creative tingle ka hriat avangin in ang maiin ka awm
fear,"snob ang maiin ka inhria a mahse a tir atang khan ka ringhlel deuh a, a chhan chu kenny werner hi tu nge a nih ka hre lo a, lehkhabu min petu musician thomas pawh hian a hre lo"
sadness,i guess which meant or so i assume no photos no words or no other way to convey what it really feels unless nangmah ngeiin i hriat loh emaw khi bi t au th mi bi t th ng ib au i rephrase it to a bit more gloomy context nangmah ngei pawh i tihnat loh chuan hliam tuarte chungah lainatna i nei ngai lovang
joy,heidi thlalak lakna zawng zawng nen hian mom thar chhuanawm tak ang maiin ka inhria
joy,hun rei tak chhung chu post duhna ka nei lo nain tunah chuan sociable zawkin ka inhria
anger,i feel incredibly slacking mrs greedy guts hian a career ladder-a unspoilt base a la zawng mek a ni
sadness,"i feel bad for a lot of these people because i knowing from watching documentary that heng ruihhlo ti thinte hian tun hmaa an tihnat tawh thil pakhat chu hmun ruak luah khat an tum a, chu chu he damdawi hmanga tihpun an tum a, chu chuan hun eng emaw chen hlimna an neih phah a ni"
joy,"ka hre thei a, i tumruh a href http usarious"
sadness,"ei tur kalsan hi ka inchhir a, a chanve tal ei tumin theihtawp ka chhuah a mahse fruits parlor-a ka inthuam hnuah leh he hamburger steak leh a zawng zawng ka ei hnuah"
anger,"hmeichhe dangte pawhin ka figure hi an ensan a, oooh youd never guess youd just had a baby an tih ka duh a"
joy,i harh chuan ok takin ka awm a mahse vawiin khan run chungchangah hian feeling mak tak ka nei a
fear,im feeling anxious i tih tum tak tak chu a kalh zawng tak project a ni
anger,ka kut leh ka taksaah hian khaw lum hi ka hre tam ber
sadness,ka entry hnuhnung ber tak tak date ka en mai mai chuan ka drained hle
anger,i rilru a buai ang tih hriatna ka nei
fear,i have found a no of people raising this issue but then i la hmu lo officials addressing the same i am just feeling helpless
sadness,i feel rather listless and dull today slightly head achy leh nitin blahness chance tha tak a awm bawk
joy,i feel so often when i roll through my beloved new york that so little is done for so many for race color religion leh sexual preference leh gender identity chungchang ka ziah tan chuan ka chhiartute chuan hey mia what s up are you confused an ti ang
fear,i vanneihthlak takin chutih lai chuan ka hriatte chu an awm ka ring lo nain a nghing deuh tih ka hre thei lo
sadness,"thil emaw thil dang emaw, thil dang emaw, thil dang emaw chungchangah emotional ka ni"
joy,i ngaihdan chuan beaches hi ka hmun duh ber ni mahse i get the feeling i would be quite fond of the desert also
joy,"i sawi tum chu hmangaihna pek tur tam tak ka nei a, ka pek leh hmangaih lai hian keimah ka inhriat ber"
fear,a hmalam hun tur chu ka petrified hle
anger,"im in the car with my roommate and her family i feel like im being all rude because ka pa chuan a direction a pek theih nan amah leh ka dad chu ka call a ngai a, eng nge a rawn ken tur tih a zawt fo bawk"
joy,darkar chawlh hahdam tak atanga ka harh thar ang maiin fantastic refreshed leh rejuvenated ka ni ang
joy,"i fared pretty well a, ka zinkawng pawh a kal tha hle tih ka inhria"
sadness,"i went crazy non stop dancing at rouge with her only because live band an tha em em a, ka buai hle a, ka harsatna te chu dance away ka duh a ni"
joy,"ka fob hlui kha ka duh lo va, telegram thar min rawn pe a, chu chu i though better leh ka nghahhlelh em em chu ka dawng a, ka lawm hle"
joy,"kum hnih khat kalta khan romantic leh mumang ang maia ka inhriat lai kha ka hre reng a, kan th anniversary kan lawm dawn em tih ngaihtuah turin ka zawt a"
sadness,"ka mittui a tla tih ka hre thei a, ka fitness leh ka zawm theih lohna leh ka hnena thlen ka phal loh avangin ka lungawi lo hle bawk"
joy,i had just bought some stuff in guardian for contests and was feeling a bit too over the top if i grabd indiscriminately in caring as well
sadness,"i flashback fo thin a, radio show-a amah chauha lee jaeryong jungeuns good morning-a a inlan lai khan phurrit anga a inhriat thu a sawi thin"
anger,chu hmeichhia chu a thinrim hle tih ka hria
joy,"ka wrinkles ka hriat angin scratches te hi ka ngaina hle a, nun tha tak neih tawhna finfiahna angin ka ngai bawk"
joy,"i mean engtin nge festive i nih loh theih ang, i rilruah snow man lian tak i ha a"
sadness,khawvelah hian keimah chauh hi ka ni tih ngaihtuahin ka inthiarfihlim vek niin ka hria
fear,i was relatively indecisive leh barbeque hmun kan paltlang hma loh chuan ka riltam vak lo
joy,"vawiin zing khan hlimna ka nei harsa hle a, a chhan chu vawiin zing khan thilpek chungchang chauh a nih vang a ni"
sadness,i feel chu lungkhamna dull tak a ni
joy,im still feeling that christmas loving with my polyvore boards leh a advent bul tanna chauh a ni
joy,i could quote you tun hnaia poll pakhatah american muslim tlangvalte chuan islam humhimna atan mahni intihhlum hi pawm theih a nih an hria a chuvangin a lan dan chuan dont kill ang chi hi universally shared moral values a ni lo
sadness,phone tu khan a mualpho hlein ka hria
sadness,"ka ke ben chungin weight ka dah a, car atanga ka chhuah chuan ka khup natna dull pain ka nei ang maiin"
joy,"im feeling pleased and glad midangte pawhin thaliad an duh a, an lawm duh avangin"
joy,ka hralh chuan environment friendly zawkin ka inhria ang
fear,im chuan in dang lei duhna chu a hreh hle
anger,ka chunga mitmeng chu ka tuar mawi tak takte chhungte ta glass sir lehlama mit huatthlak tak takte chu ka hre thin
joy,i just feel like lex has convinced you that youre thil pakhat chu i ni lo martha chuan a mitmeng a rawn hrual chhuak tih a sawi
sadness,i witness what i feel helpless to change ka kut ka la a ka thinlung leh ka pen leh ka ziak thin
joy,super exciting sensory bombardment a tawp chuan ka hre thin
sadness,i have really notcied is my mental clarity like im finally beginning to wake up after kum tam tak chhung thluak hnim hring leh lethargic ka tih hnuah
joy,im feeling wildly supportive as i swallow my tension that kum nga mi dang ka hriat apiangin a lehkha te chu an hre mai ni lovin hnunglam hawiin an hre vek a ni
joy,"saturday khan copycat version siam turin ka insiam a, ka hlawhtling hle niin ka hria"
fear,"zanin hian hetah hian ka thu a, ka lungkham hle"
sadness,thil dang tih ka tum hian im miserable ka ti thin
joy,i have to move stop staring at the other ladies hei hi a nuam lo em ni
sadness,i feel idiotic sifting through personals sites chauh nerve
sadness,im starting to feel and think as if a tan tawngtai chhunzawm zel ka duh tawh lo a ni because its making me feel hopeless
sadness,i suppose it s partly my fault forgetting my earplugs but it s still really frustrating to feel you re being permanently damaged for no a reason reason
sadness,"i hneh lohzia chu a buai hle a, chutiang bawkin thu sawi theih loh khawpin ka lungawi lo bawk"
joy,"thlalak zawng zawng hmuh tawh profile fing zawng zawng ka chhiar vek tawh niin ka hria a, a pawimawh zawk chu okc eharmony match etc-a tlangval zawng zawng nen first date-ah ka chhuak vek tawh"
joy,i normally would call meaningless leh stupid mahse i guess im feeling a adventurous deuh
anger,a chungah chuan ka thinrim hle
sadness,mi pakhat chu thumal khat pawh sawi lovin rrreeaallyy fast angin unwelcome in a awm tir thei
sadness,"ka beidawng a, ka lungawi lo bawk a, ka href http tracifishbowl"
anger,zawh hi ka tan chuan zah lohna niin ka hria
sadness,"ian nena inmil turin i ti mai a mahse dik tak chuan shitty takin ka inhria a, ian nen date mai mai theih ka duh khawp mai"
fear,"i chhungril lamah ka hlauthawng chhunzawm zel a, vawi khat chauh pawh mi pakhat bulah pawh sensibly taka inbiakna neih ka duh a its so wrong to have these feelings for on so many levels i have no clue"
fear,im going to be honest with you ka rilru a buai hle
joy,Pathian meialh chakna hi i hre thin
joy,i feel thrilled hei hi ni rei lo te chhungin a tawp vek dawn a ni
sadness,camera s mit atanga khawvel ka hmuh avang hian ka buai hle
joy,"mi thil rapthlak tak tak tih en hi ka duh a, chuvang chuan ka thinrim thei a, ka chungnung zawkin ka inhria"
sadness,i feel a awkward deuh a mahse im going to share a poem with you
anger,ka nu leh pate huat ka ni tih ka hria
sadness,im feeling groggy leh skin day tha lo tak ka nei
joy,i awmna hi hmangaih ka ni tih ka hria
sadness,keimah chauha midang tana sum hman hi ka hrehawm ngai lo
joy,"ka supervisor nen meeting atan darkar tam tak ka inbuatsaih ang a, i nailed tih ka ring tlat ang"
sadness,im sick of being dependent even partially so on someone chu chuan min ti lawm lo hle
anger,ka thiante hi an nute’n zahawm taka an biak hian ka la huat em em thin
joy,"i shook it off a, beijing khawpui zau tak international airport chhunga kan luh lai chuan china-a international transfer neih theihna tur ruahmannaah chuan kan hlim lo hle"
joy,"ka rilru put hmang puan chhuahna chuan a hnawtchhuak dawn tih ka hlau hle a, mahse min tiam a ni"
anger,"i don t know he gut feeling hi ka nei chauh a, min tibuai tak zet chauh a ni a ti"
joy,i tan ka lawm hle
joy,im in a place right now where i him leh thlamuang hle
anger,"i feel is dangerous ber chu miten heng disconnects te hi an hnawl a, pioneer zah tak takte taksa lama harsatna tlukpui fiahna anga an ngaih loh hi a ni"
joy,i agree it looks gorgeous and feels amazing mahse kum thar hma lawk khan khawpuiah vawi khat chauh ka lo ha tawh
joy,ka rilru put hmang leh ngaihtuahna zawng zawng chu ka roomates duh tak tak shermin leh joey te hnenah ka sawi vek thin
anger,"i surmise that i have made myself sick one too many times on take out and sitcom re runs that i lo kal leh ang a, hmalam panna tam tak nei lovin stationary life-ah lungawi lohna ka nei leh ang"
joy,i ngaihdan chuan a solution pawm theih awmchhun chu he brush hi a rightful mac predecessor hmanga thlak hi a ni
anger,i chu a rude ang maiin ka hria
sadness,ka nun hi a dull deuh tawh niin ka hria a phurna a tlachham a mahse nakkum chu a danglam dawn niin ka hria
fear,i bought into what the world had told me will fill this emptiness but it did is leave me lonely feeling confused at the emotional baggage and physical consequences i never expected
